sample_id,S_rho_bits,purity_scalar,Hinf_bits,r_bloch_A,s_bloch_B,T_corr,CHSH_bound_max,T_fro_norm,C_rel_bits,C_conc,N_neg
16535,0.5145251119025369,0.7966019625376737,0.17608980962865534,[ 0.2422368  -0.01928527  0.22074081],[-0.05704907  0.27583854 -0.2710935 ],"[[ 0.37160538  0.19882947 -0.77966188]
 [-0.0199852   0.68164913  0.16694513]
 [-0.6879668   0.11337363 -0.40153915]]",2.3977354816069876,1.3877310868986796,1.300697009785475,0.7747525444358359,0.35128058073732804
16536,6.468636149526123e-15,0.9999999999999993,4.805139755722377e-16,[-0.29947423 -0.86884488  0.0793659 ],[-0.26359145  0.83074596  0.30208588],"[[ 0.33712721 -0.31328123  0.16434642]
 [ 0.16152839 -0.85628452 -0.38039667]
 [-0.28081861 -0.08885578  0.26204831]]",2.1439447886124556,1.1394075777829695,1.8830156047042625,0.3861668108603326,0.19308341083235692
16537,0.5821323075976726,0.760357417466493,0.21624521216531428,[-0.34856398 -0.05527521  0.19312974],[ 0.0725285  -0.28079826  0.12466246],"[[ 0.17935411  0.82990392 -0.24829935]
 [-0.2190309  -0.30852508 -0.60699525]
 [ 0.68734178 -0.06865596 -0.09279412]]",2.3313873826097677,1.3341400217623494,1.3690839981210008,0.6500513042701678,0.32077940281387074
16538,5.5852622315203834e-15,1.0000000000000002,-0.0,[ 0.55327657 -0.16663273 -0.24919472],[0.52124477 0.35251844 0.00375126],"[[ 0.86496871  0.29345773 -0.27540373]
 [-0.35140574  0.05447184 -0.71086838]
 [ 0.06371663 -0.79950309 -0.15117396]]",2.5329986716810784,1.4859478912024653,1.9372739201313127,0.7771875918909932,0.38859380067254246
16539,3.3754415983629393e-15,0.9999999999999996,9.610279511444756e-16,[ 0.68057894 -0.50459444  0.37604   ],[-0.40661795 -0.51203701 -0.65703064],"[[-0.1635086  -0.59808173 -0.46855261]
 [ 0.52162668  0.21267981  0.27942644]
 [-0.08543645  0.00617452 -0.52427021]]",2.1361560612844785,1.1320695027608545,1.4508709586952098,0.375220827455789,0.18761042051323018
16540,0.859893986710349,0.5939271224456286,0.48053704511764106,[-0.19736714 -0.30898162 -0.09570995],[-0.34840716  0.06027465 -0.13151837],"[[ 0.60469183 -0.22728003  0.17484891]
 [ 0.39769567 -0.28687184  0.43691522]
 [ 0.34410582  0.08998322  0.28994556]]",2.0336087441775894,1.043938215645028,1.0634199387328738,0.2510116247881983,0.12233382104551649
16541,0.8022458533314529,0.630684836192681,0.4042640934016977,[-0.0910231  -0.59767891  0.22505832],[-0.0683822   0.36767765 -0.16419953],"[[ 0.32423285 -0.32133679  0.44713824]
 [-0.17892949 -0.22414039  0.40129804]
 [ 0.12237167  0.5156987   0.08501   ]]",1.8266997222628683,0.9694113403553919,1.1296294149964634,0.4766855129053566,0.17386121532018917
16542,4.711113104559579e-15,1.0000000000000002,-0.0,[ 0.25649104  0.13871692 -0.30650696],[ 0.24303536  0.12310412 -0.32365992],"[[ 0.90853055  0.24722474 -0.01622569]
 [ 0.2235323  -0.71244389 -0.53171688]
 [ 0.06852143 -0.51718633  0.80174377]]",2.698906035260327,1.6254374468377144,1.3844904010361376,0.9061034254022824,0.4530517207756619
16543,0.8782072692718061,0.5820165159635179,0.5094196877177083,[-0.19792896  0.13722077  0.11388694],[-0.10024157  0.03245591 -0.25892213],"[[ 0.49344256  0.02877112 -0.39209783]
 [ 0.6522566   0.06321787  0.14887431]
 [-0.19546363  0.53869954 -0.02986609]]",2.022042426998468,1.0857937141422493,1.063501244996531,0.539504545410874,0.22063552497229577
16544,0.720003520084882,0.681154091823546,0.3201975267535739,[-0.20911219 -0.32393157 -0.09713588],[ 0.36501022 -0.06412331 -0.32540792],"[[-0.11135778  0.45354964 -0.23574927]
 [-0.44836821  0.47767215  0.49750949]
 [-0.58064886 -0.06758321 -0.17652273]]",2.1034313222559597,1.1503420546562535,1.1592707750174966,0.5656268059073826,0.2420982236159085
16545,6.2883554843161754e-15,1.0000000000000002,-0.0,[ 0.11671458  0.81249332 -0.5314881 ],[-0.58513635 -0.05301953  0.78169794],"[[-0.04979945  0.19787996  0.12545333]
 [-0.59031313 -0.04616646  0.59438807]
 [ 0.18758378  0.0726358  -0.53457336]]",2.0432843262259732,1.0428352788913327,1.2510899713736678,0.20917147072141398,0.10458574167899481
16546,5.5871195701996205e-15,1.0000000000000002,-0.0,[-0.13678036  0.43441411  0.46949936],[ 0.21332346 -0.46777638  0.40439152],"[[ 0.21169487  0.66589237  0.32035507]
 [ 0.73820591 -0.41977577  0.19925314]
 [-0.16700321 -0.41392785  0.77029162]]",2.507704819011516,1.4643400321123474,1.3450172236978308,0.7564032307156936,0.3782016211042053
16547,0.8810667019810583,0.5801467185143488,0.5141954131620114,[0.16467151 0.38407359 0.24297871],[0.07698551 0.14277386 0.20535499],"[[ 0.31536227  0.50335537 -0.49098694]
 [ 0.09425191  0.12526902  0.40732168]
 [-0.39603394  0.02447572  0.27680382]]",1.916636724964013,1.0091764837934185,1.004220577701786,0.3298715523351593,0.1557439903208364
16548,0.4202283667692252,0.8441245752945579,0.12846555543785723,[ 0.30266476 -0.1442511   0.08461334],[ 0.00302668 -0.31804481  0.01845246],"[[-0.45310186 -0.83839019 -0.06478014]
 [-0.65746275  0.42116449 -0.12626145]
 [-0.08624152  0.07797808  0.77712907]]",2.5046042765530117,1.4681356851068834,1.0746535268362767,0.7776980789537423,0.3828087296110634
16549,3.418768708550527e-15,0.9999999999999997,3.203426503814918e-16,[-0.6872703   0.53399155  0.18419845],[-0.67804293  0.05362807  0.57340939],"[[ 0.40530678 -0.00579627 -0.71876059]
 [-0.64823154  0.23025854  0.14320381]
 [-0.28956517 -0.3980036   0.0160531 ]]",2.1987118870604054,1.1904482269928267,1.7139521610035229,0.4567094012280691,0.22835470795189594
16550,3.920099047389926e-15,0.9999999999999997,3.203426503814918e-16,[ 0.79434777 -0.2595662   0.33363851],[0.22937707 0.84465098 0.20887444],"[[ 0.31998775  0.84754288  0.02428251]
 [ 0.32827623 -0.3633832  -0.1337323 ]
 [ 0.18104903  0.23104402  0.46419491]]",2.1820379057669874,1.1750083876730368,1.7536068679116306,0.4362594945000581,0.2181297524129816
16551,6.864873636380334e-15,1.0000000000000007,-0.0,[-0.78182303 -0.29945319 -0.02077992],[ 0.49445199 -0.44811045  0.50602917],"[[-0.49721836  0.38786226 -0.71570438]
 [-0.32263606  0.50505273  0.17072979]
 [-0.43796276 -0.30649033  0.11546789]]",2.2791654003968476,1.2638423403190215,1.7905849859695377,0.5464876193869889,0.2732438153881669
16552,0.7362834923620674,0.6713505119525092,0.33514700642965095,[-0.28106908  0.39388946  0.55538571],[0.55004294 0.33699925 0.39762961],"[[-0.3971202  -0.08643597  0.00457025]
 [ 0.46260536  0.11253987 -0.03795271]
 [ 0.15695514  0.24351073  0.30221968]]",1.5076595738191636,0.7540391219117587,0.9028752448566604,0.06453868218255078,0.020656809132373777
16553,2.63031869658664e-15,1.0,1.6017132519074588e-16,[-0.51792927 -0.46988259 -0.29353825],[-0.13762211 -0.02721895  0.74533507],"[[ 0.58987202  0.0680723  -0.58349191]
 [-0.29033535  0.3313407  -0.67193994]
 [-0.10719677 -0.5577771  -0.43399675]]",2.3872954759944744,1.3599962664845229,1.4077197648441575,0.6517629240892281,0.3258814671110958
16554,0.817605337056504,0.6210011689471242,0.42281306344769587,[ 0.16225938  0.27869815 -0.09106609],[0.04764606 0.68178618 0.37560721],"[[ 0.16597834  0.45654033 -0.34562759]
 [-0.0428046   0.2472354   0.43767754]
 [-0.3808784  -0.00613487 -0.09201111]]",1.5815546667629796,0.8738006388372919,1.069272618832704,0.3856836316205918,0.14615582073979938
16555,6.6617341055715024e-15,0.9999999999999998,-0.0,[0.18555502 0.05612396 0.20639771],[-0.04546444 -0.26960103 -0.07368075],"[[-0.76212399 -0.44539557 -0.4183777 ]
 [-0.24310633 -0.39686994  0.84045397]
 [ 0.53099225 -0.79788544 -0.20939315]]",2.7711509656001176,1.6851227958440391,1.9364554905234672,0.9590721526067196,0.4795360827238695
16556,3.1993624292339466e-15,1.0,3.203426503814918e-16,[-0.03384384  0.34160874  0.21408237],[-0.33243241 -0.19993416 -0.11484001],"[[ 0.32228099  0.12049214 -0.84799104]
 [-0.91734569  0.00841027 -0.33381055]
 [-0.0380782  -0.9282841  -0.13782864]]",2.710222720797756,1.6348252500387304,1.947334845148446,0.9145090357986453,0.4572545240569248
16557,1.3593694098370131e-14,0.9999999999999996,-0.0,[-0.36655817 -0.85562835  0.07592842],[-0.30171473  0.77027949  0.43343697],"[[ 0.02784464 -0.20029683 -0.47036248]
 [ 0.36638195 -0.79471629 -0.30669247]
 [ 0.28946647  0.22227869 -0.01834637]]",2.123930428631837,1.1205089168918332,1.853364831369128,0.3574494476292143,0.1787247299739564
16558,1.2483181422803407e-14,1.0000000000000002,-0.0,[ 0.5020682  -0.72477119 -0.46983106],[-0.90314145  0.17410554  0.39003814],"[[-0.46066641  0.05054889  0.19798173]
 [ 0.66199789 -0.14503671 -0.2605944 ]
 [ 0.40878205 -0.09281659 -0.21660232]]",2.0018921240407237,1.0018912306972951,1.7204164481066828,0.0435088288562508,0.021754419516907153
16559,0.8304293420053884,0.6128546856603473,0.4391981894719635,[ 0.14807947 -0.4865941  -0.21442748],[0.33955634 0.03419562 0.1258191 ],"[[ 0.08645296 -0.24790194 -0.3811926 ]
 [-0.40862908  0.06941458 -0.18705575]
 [-0.28210887 -0.69092843 -0.19091675]]",1.9065803851219572,1.0071941009293863,1.104054988945033,0.32969212610850895,0.1580442238489792
16560,4.6287744774308075e-15,1.0,-0.0,[ 0.23092537  0.12974339 -0.94216284],[ 0.90788418  0.35722013 -0.07727086],"[[ 0.26318152  0.0124981   0.16147795]
 [ 0.18260127 -0.12306382 -0.1025414 ]
 [-0.87396525 -0.39303261  0.10747203]]",2.041733888027752,1.0413158189331708,1.1766118988362484,0.20535168713453852,0.10267584596708978
16561,3.57305487776583e-15,0.9999999999999996,4.805139755722377e-16,[ 0.19515896  0.27636992 -0.28882401],[ 3.26524288e-01 -3.02106836e-01 -9.23324166e-05],"[[-0.18021282 -0.84067438 -0.31778969]
 [ 0.79892549 -0.05116182 -0.48743636]
 [-0.48782462  0.42898827 -0.68082954]]",2.6848563016174882,1.6137616553157936,1.4996753704869845,0.8956077992107576,0.4478039024181746
16562,0.7138668449351027,0.6848252823904857,0.3147425064832161,[-0.36464226 -0.45603357 -0.44439837],[-0.03369978 -0.58883604 -0.14034407],"[[ 0.27826354  0.41462264  0.22374663]
 [-0.14476029  0.64546779 -0.13683124]
 [ 0.19309542  0.14407652 -0.13987365]]",1.7711127488098095,0.9128639607308853,1.0851801953031666,0.39941472619913754,0.13251410900759286
16563,1.4341925696845168e-14,1.0000000000000002,-0.0,[-0.7039628  -0.5702822   0.19011293],[0.79876621 0.39302619 0.25383322],"[[-0.594321   -0.2960509  -0.44471531]
 [-0.54788203 -0.39886699  0.09499397]
 [ 0.35736109 -0.22538908 -0.02659708]]",2.1382905902971823,1.1340825914706285,1.9222660826841178,0.37824813679720354,0.18912407444477308
16564,0.7383705792714659,0.6700869672085481,0.3371160982251324,[0.01228289 0.20208567 0.07737185],[-0.32484702  0.25164958  0.22951885],"[[-0.33345886  0.14725186 -0.41170328]
 [-0.03972878  0.69755997  0.25733449]
 [-0.51600771 -0.45078834  0.29257318]]",2.1075442082752884,1.1882087256533937,1.1605426476702678,0.5520686458637647,0.25832754233270183
16565,0.7182717351439534,0.6821914581471161,0.31864844946002885,[-0.57572698 -0.17664644 -0.37699486],[ 0.45846377 -0.15332326  0.10890166],"[[-0.63532675 -0.01810761  0.16137299]
 [-0.46283403 -0.0848807  -0.31105091]
 [-0.02090406  0.47090495 -0.08971157]]",1.850593282965232,0.9891504284812656,1.1660468807993192,0.39572150505076303,0.16822749129896797
16566,5.529377357625722e-15,1.0000000000000004,-0.0,[5.68284060e-01 4.08789205e-01 2.97369644e-04],[-0.22909023  0.32054522  0.5786397 ],"[[ 0.02907613  0.1790726   0.89441539]
 [-0.60115771  0.53479814  0.17220191]
 [ 0.44742691  0.54278699 -0.12302866]]",2.4575959997080394,1.4212280073550754,1.7261245397553828,0.7141039935419039,0.3570520005703791
16567,1.1124282308475779e-14,1.0,-0.0,[0.0097236  0.52371896 0.23116576],[-0.31238896 -0.21635157  0.42827426],"[[-0.01247299  0.72620446  0.38046333]
 [-0.22158124 -0.43709789  0.84042551]
 [-0.84883411  0.02380785 -0.06736286]]",2.586260852081846,1.531134415231255,1.7974228451052623,0.8198696668895119,0.4099348420032076
16568,0.9475767063815448,0.5358947510689324,0.6575184941052052,[-0.21069301 -0.08991027 -0.4856423 ],[ 0.15177108 -0.2940571  -0.2705701 ],"[[ 0.04654547  0.45308992 -0.38375496]
 [-0.38409429  0.24052809  0.07427799]
 [-0.28529206 -0.14632592  0.06415505]]",1.6154435679212724,0.8200871530485261,0.8167119613467493,0.45230403381987444,0.1311652926549104
16569,1.5655654629973028e-14,0.9999999999999996,-0.0,[-0.83827214 -0.0425386  -0.01490543],[-0.79980807 -0.23235507 -0.10511925],"[[ 0.94250106  0.30176182  0.13638129]
 [ 0.20407549 -0.35799025 -0.35675456]
 [ 0.07075321 -0.36061028  0.40055523]]",2.2761969259791264,1.2611646295858494,1.872321438704104,0.5433857695761998,0.27169289255481366
16570,5.207263684269384e-15,1.0000000000000004,-0.0,[ 0.36491974 -0.59334848 -0.00509605],[ 0.52631582  0.14883926 -0.43138537],"[[ 0.22268761 -0.34386697 -0.69287614]
 [-0.75365404 -0.45840864  0.29778301]
 [ 0.41733602 -0.45663481  0.36343702]]",2.46149970573343,1.424601839344201,1.738700742599258,0.7174574424803336,0.3587287277078044
16571,0.9373577603253669,0.5427881156872029,0.6297975968708887,[ 0.2122006  -0.42809112 -0.04599943],[ 0.28698249 -0.03050096 -0.48728929],"[[-0.21545578  0.0233362  -0.0816113 ]
 [-0.16726751  0.42540539  0.21742896]
 [ 0.09442042  0.36267597  0.41195453]]",1.5722228578828477,0.7874041611776841,0.7276401348208388,0.32019637617458624,0.09519341857065577
16572,4.897994030729805e-15,1.0,3.203426503814918e-16,[0.05744468 0.37349713 0.4860401 ],[-0.13517474  0.5928138  -0.09661551],"[[ 0.60430825  0.15571998 -0.48459028]
 [ 0.18326767  0.74065132  0.42227209]
 [-0.49036898  0.63212352 -0.46600228]]",2.5463424969861395,1.4973076023245202,1.6369708686907765,0.7880133318568968,0.39400667125995525
16573,1.3096783952312488e-14,0.9999999999999999,-0.0,[-0.25497994 -0.24111853 -0.02114787],[-0.34129993  0.08325279  0.01354553],"[[ 0.82788776  0.26070105  0.43364898]
 [ 0.54763982 -0.55875132 -0.56782531]
 [-0.08705152 -0.70933969  0.6050672 ]]",2.7396349018790715,1.6591563210851996,1.7157182376133704,0.9361622807666877,0.4680811491874264
16574,2.650203416730519e-15,1.0000000000000004,1.6017132519074588e-16,[ 0.70272081  0.22011982 -0.19335518],[ 0.33306444 -0.3396168  -0.59446111],"[[ 0.21204066 -0.34550084 -0.86592665]
 [ 0.67178071  0.11742546 -0.06098501]
 [-0.18715194  0.63444819 -0.14205764]]",2.383564137203511,1.3567199409168267,1.610152138160946,0.6483397903443695,0.32416990107067245
16575,7.1321733719215e-15,1.0000000000000002,-0.0,[ 0.22006489 -0.61058132  0.2265701 ],[-0.62280057 -0.28162546 -0.07333943],"[[-0.56341595  0.3752503   0.34293749]
 [ 0.75496222  0.38813147  0.42382007]
 [-0.16704176 -0.56149974  0.48536273]]",2.4717830647462096,1.4334768081776144,1.7497597193538028,0.7262422836857746,0.3631211505102465
16576,6.240572312067994e-15,1.0,1.6017132519074588e-16,[-0.11283715 -0.80975484 -0.28460009],[-0.3890331   0.77267461  0.0325505 ],"[[-0.38132587 -0.34003385  0.04761772]
 [ 0.4933957  -0.80476211  0.12324443]
 [ 0.1143052  -0.29039393 -0.48391172]]",2.2365756485860855,1.225208274508516,1.7527866953339841,0.5005673247979338,0.2502836680459132
16577,0.7776301576670595,0.6460361106702007,0.3766602580408922,[-0.11710759 -0.20862639 -0.38412318],[0.20173289 0.07927001 0.1337049 ],"[[-0.57120724 -0.09022563 -0.0245618 ]
 [ 0.13286548 -0.42404169 -0.70437063]
 [-0.17768289  0.46771045 -0.18854516]]",2.079875755383496,1.1465154895859184,1.0840758185169028,0.5615801967062711,0.24551985160047685
16578,0.9411772088724649,0.5402156220110989,0.6397997793654506,[ 0.437273    0.01201634 -0.0780463 ],[-0.15941255  0.24261456 -0.05590623],"[[-0.06430362  0.34138863  0.35701298]
 [-0.03259133 -0.23768996  0.1831204 ]
 [-0.48091539  0.25532224  0.49022366]]",1.8281427032449966,0.9359591375063073,0.8730614163797598,0.31000578625636643,0.1272287977356793
16579,5.608333712333188e-15,1.0,-0.0,[-0.26016106 -0.31379533  0.69587418],[0.79860521 0.00249253 0.11231952],"[[-0.38456768  0.31694419  0.41103004]
 [-0.33489135  0.39783621 -0.42148486]
 [ 0.85283855  0.30147434  0.12501333]]",2.3234524633314724,1.3035396713105984,1.6027687467484053,0.5912764391617863,0.29563822373818294
16580,3.678609419366165e-15,0.9999999999999998,4.805139755722377e-16,[-0.11152533 -0.88332638 -0.42880859],[-0.17300947 -0.03544269 -0.97231257],"[[ 0.08429429 -0.1334831   0.10456783]
 [ 0.09052251  0.01770451  0.89172727]
 [ 0.19506979  0.0808999   0.40336037]]",2.0232842579802877,1.0231517943567427,0.9641603205609646,0.15303527786942392,0.07651764036434883
16581,5.828174215540348e-15,0.9999999999999998,1.6017132519074588e-16,[-0.09540715 -0.70004424 -0.15300694],[-0.1724348  -0.63284693 -0.30388583],"[[-0.25642629 -0.08797732  0.64267603]
 [ 0.13928199  0.93047905  0.28687213]
 [ 0.64961855 -0.06624478  0.27284228]]",2.430986966877946,1.3981590812798153,1.8737476138146492,0.6909590309452073,0.3454795248211565
16582,7.702619385176631e-15,0.9999999999999994,-0.0,[-1.80898225e-01  6.02561633e-04 -6.84058546e-01],[ 0.58919988 -0.1256042   0.37111685],"[[ 0.16097886  0.1271379  -0.6999895 ]
 [ 0.06035044  0.6901236   0.13938068]
 [-0.90384706  0.15060264 -0.35728814]]",2.448950284791518,1.413746352317214,1.5117433084110299,0.7066394830905648,0.35331974695207524
16583,2.9766117453938555e-15,1.0000000000000004,-0.0,[0.69233884 0.60814486 0.24820826],[-0.17957085 -0.83959142 -0.4166787 ],"[[-0.32231117 -0.57057264 -0.37298104]
 [ 0.01804415 -0.66536084 -0.12660549]
 [ 0.13135838 -0.16085704 -0.32817183]]",2.087313504286902,1.0855592257400022,1.7798088151460474,0.29869617976710744,0.14934809698705243
16584,4.157702624420267e-15,0.9999999999999999,-0.0,[ 0.5517566  -0.20418595 -0.4697643 ],[-0.62978831 -0.18185035 -0.37027405],"[[-0.71665022  0.25705599 -0.39744721]
 [ 0.48222204  0.27884668 -0.40570012]
 [ 0.28931288  0.56782969  0.49773512]]",2.3943218291480095,1.366158303699588,1.6257130481496544,0.658174923625448,0.32908747142046746
16585,0.862015405341964,0.5925531224325415,0.4837429920577229,[ 0.00251887 -0.58560389  0.06404932],[-0.3388727  -0.05435308  0.05620713],"[[ 0.06715151 -0.09972603  0.27842849]
 [ 0.63050521  0.11861319  0.05480098]
 [ 0.56273797 -0.28082717  0.00998504]]",1.829746046156978,0.9498545716143804,1.1327136385361838,0.28167115181215413,0.12437615947405134
16586,0.41362816748410125,0.8473131172485178,0.1254450572181613,[-0.57044006 -0.17640725 -0.06840681],[-0.16467803 -0.0141454  -0.50403878],"[[ 0.38441382  0.06152153  0.83526331]
 [-0.26118045 -0.56864206  0.16526201]
 [-0.49597873  0.33960924  0.34240911]]",2.306307960169443,1.3216192962731683,1.2956600421229494,0.659498754621222,0.31511274404432776
16587,0.8908865442124145,0.5737048201425847,0.5312189875852801,[ 0.07213382  0.2553972  -0.61809673],[-0.13041532  0.07942631 -0.48974763],"[[ 0.52434745  0.03081779  0.02102552]
 [-0.12997968  0.20557229 -0.33442476]
 [ 0.23930643 -0.19707876  0.18905288]]",1.5166952207352922,0.761035651041597,0.6089885806997799,0.2932605741290536,0.08500690625851115
16588,6.418287785003142e-15,0.9999999999999999,3.203426503814918e-16,[ 0.9115237  -0.18935806  0.01968137],[-0.28505825  0.88262531 -0.08266577],"[[-0.35006146  0.91657676 -0.03316892]
 [-0.20304472 -0.25688579  0.24803171]
 [-0.22442981 -0.07618984 -0.27765886]]",2.1287373903065276,1.1250606376744867,1.9387070869066856,0.3645280687467427,0.18226403870639252
16589,5.245810498047956e-15,1.0000000000000002,-0.0,[ 0.50589099 -0.2060082  -0.00652186],[-0.35389995  0.38252876  0.16381143],"[[-0.35928448  0.83954562  0.35156208]
 [ 0.83429941  0.21465696  0.04357359]
 [ 0.04119132 -0.31145814  0.77648698]]",2.6089019835411094,1.5502208809915985,1.4472312281504385,0.8376111102472502,0.4188055604726325
16590,6.7981299161778844e-15,1.0,-0.0,[ 0.22078095 -0.44529144  0.07541578],[ 0.03837598  0.48948148 -0.10794164],"[[ 0.25299985  0.25083064 -0.8179872 ]
 [ 0.17619183 -0.94919947 -0.11638316]
 [ 0.80851963  0.15159237  0.27620113]]",2.643697235020535,1.5794199996288547,1.9270125645256762,0.8644557427346159,0.4322278819135241
16591,2.5255303925701875e-15,1.0000000000000004,-0.0,[-0.12393922 -0.75882668  0.03222874],[-0.20822488 -0.69364531  0.26022326],"[[ 0.57464966  0.11246458  0.28332464]
 [ 0.19283602  0.88247009 -0.40946452]
 [ 0.28936495 -0.31228916 -0.47703725]]",2.3730001616230956,1.3474289901629763,1.75370341124179,0.6385784365479643,0.31928922694236395
16592,9.834470361497745e-15,1.0,-0.0,[-0.1901829  -0.34235569  0.08568845],[-0.28993922  0.22224704 -0.16510894],"[[ 0.7355192   0.40818159  0.40969423]
 [ 0.30345581 -0.8224563   0.43355294]
 [-0.53876838  0.21360642  0.71464955]]",2.71240154796335,1.636631014828018,1.4942262145568472,0.9161225402248876,0.4580612784738779
16593,6.688376334981988e-15,1.0000000000000002,-0.0,[-0.1752367  -0.74271599  0.43323334],[-0.6522868  -0.56639899  0.15407849],"[[ 0.44254249 -0.14293622  0.21073021]
 [ 0.63441532  0.47366018 -0.39340083]
 [-0.23900911 -0.55316998 -0.23354375]]",2.2180838023304,1.208283028549289,1.7534653495376342,0.4795559750338637,0.2397779903056787
16594,0.7337386024468922,0.6728891502836105,0.33276259011912906,[ 0.47970449 -0.2380796  -0.04153931],[-0.19395416 -0.19872355 -0.45110011],"[[-0.04853687 -0.34693253 -0.42995243]
 [ 0.80132967 -0.0575396   0.16045299]
 [ 0.00340233  0.2766053  -0.259129  ]]",1.9845783764778635,1.0594490150238087,1.0394276680231418,0.39067101720634895,0.18857887669895623
16595,0.8289937608008917,0.6137694088415138,0.43732012198993364,[-0.08245064 -0.42913345  0.00766337],[ 0.37988168 -0.6697536   0.25351166],"[[ 0.14276834  0.09760471  0.17613323]
 [-0.26326399  0.57950526  0.20987052]
 [ 0.2362334   0.17124558 -0.1080443 ]]",1.508073041250299,0.7790488685557573,1.1147395468412813,0.33141693180337023,0.09869773002852444
16596,5.612721021351742e-15,1.0000000000000002,-0.0,[0.2113522  0.54410522 0.45206282],[ 0.20806242 -0.56290192  0.43003779],"[[-0.05001405 -0.63227616 -0.31195218]
 [-0.16654153 -0.50595566  0.6835512 ]
 [ 0.68408438 -0.34060719  0.27439944]]",2.412400433106071,1.3819688581242267,1.70232053682437,0.674476801281264,0.33723840321521403
16597,0.9060651904320768,0.563684747725361,0.5596976853296052,[-0.12235319 -0.06960363 -0.22614136],[-0.4506332  -0.14795962 -0.118667  ],"[[ 0.41622919  0.46245752 -0.34214506]
 [-0.28197504  0.22531591 -0.02699581]
 [ 0.24965393 -0.00441776 -0.4972026 ]]",1.862017267136737,0.9719773266382692,0.8109538343732358,0.4105272381770497,0.16234439887201557
16598,0.7618132800992112,0.6557900559221854,0.36012549184540776,[-0.0567562   0.49409233 -0.0969938 ],[ 0.28946352  0.27750593 -0.45722456],"[[-0.25503979  0.00815636 -0.03119081]
 [ 0.01192862  0.58432863 -0.69354499]
 [-0.00157027  0.04538883  0.32529491]]",1.940517658130163,0.9982739941143838,1.0011228289797118,0.24039570179156605,0.11386498437667614
16599,0.6762778873811123,0.7070203274457256,0.2832637363670624,[-0.1317999   0.10671042  0.44126976],[0.08835339 0.29476395 0.0335072 ],"[[ 0.39955519  0.22811027 -0.4704802 ]
 [ 0.51718801  0.17622849  0.35201375]
 [ 0.0164589   0.80807202  0.00734753]]",2.176400722627839,1.228327780572179,1.1774467518645886,0.5915629620103243,0.2745746345077108
16600,0.5231533168400155,0.7920749813361708,0.1809065255394561,[ 0.32843844  0.25895896 -0.56724202],[ 0.31125503 -0.33591228 -0.35671664],"[[-0.13880397 -0.63989696  0.00737011]
 [-0.05408775  0.0863277  -0.61370759]
 [-0.59858856  0.21396259  0.33874642]]",2.079967519515759,1.155266785453246,1.1147943125566064,0.504233787894406,0.24409395362173725
16601,0.8716156086691722,0.5863164797382314,0.49869719262504714,[-0.13135378 -0.25282813 -0.07734034],[0.09661559 0.03203614 0.04653042],"[[ 0.18459732 -0.05975642 -0.54924284]
 [-0.18382309  0.40966122  0.03833412]
 [-0.38932287 -0.39589457 -0.62839501]]",2.0827985138624583,1.1160566933478513,0.8166677275406715,0.4258871045998704,0.20233647179289715
16602,8.294631051345763e-15,1.0,-0.0,[ 0.5516506   0.60388123 -0.15540944],[ 0.59127915  0.15570602 -0.56505541],"[[ 0.62478477 -0.25710066 -0.39334286]
 [ 0.30047341  0.41395329 -0.6402249 ]
 [-0.41931818 -0.30601189 -0.24806867]]",2.2863569124895613,1.270320418494641,1.5848871206953568,0.5539467223902071,0.27697336641913806
16603,0.8592816032848334,0.5943234709692391,0.4796179264901283,[ 0.19550162 -0.19538598 -0.50828672],[-0.24729049  0.201563   -0.29256257],"[[ 0.13067391 -0.26272275  0.19866745]
 [ 0.07280052  0.32340664  0.35872362]
 [ 0.64281769 -0.2762794   0.03849515]]",1.780777512037086,0.9247533938619542,0.8692218983825653,0.4535577776434586,0.1570164232847101
16604,1.3765215365995743e-15,1.0000000000000004,-0.0,[ 0.21627741 -0.82341     0.01074672],[ 0.08287992 -0.32990143  0.78050715],"[[-0.42697683  0.09312489  0.3617997 ]
 [-0.20972481  0.43079716 -0.85061031]
 [ 0.23596596  0.43552391  0.1727977 ]]",2.2584105562083363,1.245073941658335,1.4440004261250716,0.5245040980694089,0.2622520543762774
16605,0.148848634817537,0.958248459643311,0.031106756791442473,[ 0.2475293   0.39373792 -0.7471012 ],[ 0.72018155 -0.06541685  0.45410855],"[[ 0.44445797  0.01115568 -0.22726456]
 [ 0.35337091  0.34314282  0.34964496]
 [-0.62115337  0.27759417 -0.50229651]]",2.1365219998573135,1.152986523111274,1.195818829593895,0.43511971360305973,0.21404322810727794
16606,4.748389167253921e-15,1.0,-0.0,[-0.60756853  0.68231714 -0.34189818],[ 0.85531786 -0.24345797  0.40093657],"[[-0.61146616  0.18384127 -0.09929994]
 [ 0.53768756 -0.24840604  0.40392157]
 [-0.34202237 -0.11035419 -0.19012221]]",2.047837334944923,1.0472912084024963,1.7919645001275357,0.22002143724169793,0.11001072402109302
16607,0.5457872560724901,0.7800613722167742,0.1939535896905779,[-0.29367756 -0.19925462 -0.51473062],[-0.28779516 -0.1358245   0.53156329],"[[ 0.00242061 -0.14850274 -0.70939587]
 [ 0.23600184 -0.44557016 -0.05561816]
 [ 0.59527685  0.23763964 -0.38995324]]",2.125441674917807,1.1599634002504644,1.0214821523334001,0.5470576955154747,0.23905359811169657
